"site.ID","sites.sitename","network","alt.names","super.site","city","state","country","lat","lon","masl","geography.notes","mat","min.temp","max.temp","map","climate.notes","soil.texture","sand","silt","clay","soil.classification","soil.notes","hydrology.notes","site.notes","geographic.area","biogeog","Koeppen","FAO.ecozone","site.ID.v1","measurement.refs","site.ref","ref.notes","lacks.info.from.ori.pub","loaded.from","loaded.by","potential_duplicate_group","potential_duplicate_group_parsed","confirmed.unique","potential_duplicate_group_manual","duplicate.notes","NEW_RECORD","GROA.site.ID"
4388,"Nanping Sichuan 130",NA,NA,NA,"NAC","","China",33.55,104.96,"3200",NA,"7.8","NAC","NAC","600",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4576",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4576
4389,"Nanping Sichuan 131",NA,NA,NA,"NAC","","China",33.57,104.96,"3180",NA,"7.8","NAC","NAC","600",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4577",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4577
4390,"Napo Guangxi ",NA,NA,NA,"NAC","","China",23.13,105.57,"1138",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4578",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4578
4391,"Napo Guangxi 1",NA,NA,NA,"NAC","","China",23,105.86,"1099",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4579",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4579
4392,"Napo Guangxi 2",NA,NA,NA,"NAC","","China",23.07,105.92,"524",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4580",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4580
4393,"Nayong Guizhou ",NA,NA,NA,"NAC","","China",26.7,105.9,"1800",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4581",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4581
4394,"Ninglang Yunnan ",NA,NA,NA,"NAC","","China",27.6,100.3,"2908",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4582",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4582
4395,"Ninglang Yunnan 1",NA,NA,NA,"NAC","","China",27.45,100.48,"3060",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4583",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4583
4396,"Ninglang Yunnan 2",NA,NA,NA,"NAC","","China",27.67,100.48,"2560",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4584",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4584
4397,"Ninglang Yunnan 3",NA,NA,NA,"NAC","","China",27.02,100.53,"2920",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4585",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4585
4398,"Ninglang Yunnan 4",NA,NA,NA,"NAC","","China",27.38,100.54,"2300",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4586",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4586
4399,"Ninglang Yunnan 5",NA,NA,NA,"NAC","","China",27.53,100.54,"3100",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4587",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4587
4400,"Ninglang Yunnan 6",NA,NA,NA,"NAC","","China",27.67,100.54,"3280",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4588",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4588
4401,"Ninglang Yunnan 7",NA,NA,NA,"NAC","","China",27.67,100.6,"4100",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4589",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4589
4402,"Ninglang Yunnan 8",NA,NA,NA,"NAC","","China",27.75,100.6,"2940",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4590",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4590
4403,"Ninglang Yunnan 9",NA,NA,NA,"NAC","","China",27.02,100.65,"2580",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4591",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4591
4404,"Ninglang Yunnan 10",NA,NA,NA,"NAC","","China",27.1,100.65,"2730",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4592",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4592
4405,"Ninglang Yunnan 11",NA,NA,NA,"NAC","","China",27.67,100.66,"3278",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4593",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4593
4406,"Ninglang Yunnan 12",NA,NA,NA,"NAC","","China",27.02,100.71,"2790",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4594",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4594
4407,"Ninglang Yunnan 13",NA,NA,NA,"NAC","","China",27.17,100.72,"2920",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4595",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4595
4408,"Ninglang Yunnan 14",NA,NA,NA,"NAC","","China",27.23,100.72,"2830",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4596",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4596
4409,"Ninglang Yunnan 15",NA,NA,NA,"NAC","","China",27.32,100.72,"3110",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4597",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4597
4410,"Ninglang Yunnan 16",NA,NA,NA,"NAC","","China",27.45,100.72,"3136",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4598",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4598
4411,"Ninglang Yunnan 17",NA,NA,NA,"NAC","","China",26.8,100.77,"2930",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4599",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4599
4412,"Ninglang Yunnan 18",NA,NA,NA,"NAC","","China",27.23,100.78,"2460",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4600",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4600
4413,"Ninglang Yunnan 19",NA,NA,NA,"NAC","","China",27.67,100.78,"2940",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4601",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4601
4414,"Ninglang Yunnan 20",NA,NA,NA,"NAC","","China",26.8,100.83,"2750",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4602",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4602
4415,"Ninglang Yunnan 21",NA,NA,NA,"NAC","","China",27.02,100.83,"2940",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4603",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4603
4416,"Ninglang Yunnan 22",NA,NA,NA,"NAC","","China",27.17,100.84,"2980",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4604",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4604
4417,"Ninglang Yunnan 23",NA,NA,NA,"NAC","","China",27.23,100.84,"2500",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4605",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4605
4418,"Ninglang Yunnan 24",NA,NA,NA,"NAC","","China",26.73,100.89,"3300",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4606",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4606
4419,"Ninglang Yunnan 25",NA,NA,NA,"NAC","","China",26.88,100.89,"2720",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4607",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4607
4420,"Ninglang Yunnan 26",NA,NA,NA,"NAC","","China",27.32,100.9,"2570",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4608",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4608
4421,"Ninglang Yunnan 27",NA,NA,NA,"NAC","","China",27.45,100.9,"2580",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4609",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4609
4422,"Ninglang Yunnan 28",NA,NA,NA,"NAC","","China",26.8,100.95,"3300",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4610",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4610
4423,"Ninglang Yunnan 29",NA,NA,NA,"NAC","","China",26.88,100.95,"2800",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4611",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4611
4424,"Ninglang Yunnan 30",NA,NA,NA,"NAC","","China",27.02,100.95,"3080",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4612",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4612
4425,"Ninglang Yunnan 31",NA,NA,NA,"NAC","","China",27.23,100.96,"3220",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4613",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4613
4426,"Ninglang Yunnan 32",NA,NA,NA,"NAC","","China",26.88,101.01,"2900",NA,"12.9","NAC","NAC","1010",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4614",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4614
4427,"Ninglang Yunnan 33",NA,NA,NA,"NAC","","China",26.8,101.07,"2120",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4615",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4615
4428,"Ningming Guangxi ",NA,NA,NA,"NAC","","China",21.85,107.24,"440",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4616",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4616
4429,"Ningshan Shanxi ",NA,NA,NA,"NAC","","China",33.2,108.2,"1800",NA,"9","NAC","NAC","1100",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4617",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4617
4430,"Ningwu Shanxi ",NA,NA,NA,"NAC","","China",39,112.2,"2300",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4618",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4618
4431,"Noergai Sichuan 2",NA,NA,NA,"NAC","","China",33.5,103.58,"3500",NA,"6.8","NAC","NAC","728",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4621",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4621
4432,"Noergai Sichuan 3",NA,NA,NA,"NAC","","China",33.53,103.59,"3500",NA,"6.8","NAC","NAC","728",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4622",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4622
4433,"Noergai Sichuan 4",NA,NA,NA,"NAC","","China",33.5,103.6,"3500",NA,"6.8","NAC","NAC","728",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4623",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4623
4434,"north-east Sichuan ",NA,NA,NA,"NAC","","China",31.4,103.5,"1680",NA,"8.6","NAC","NAC","919",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4624",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4624
4435,"Nuoergai Sichuan 65",NA,NA,NA,"NAC","","China",33.52,103.54,"3500",NA,"6.8","NAC","NAC","728",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4690",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4690
4436,"Nuoergai Sichuan 66",NA,NA,NA,"NAC","","China",33.47,103.56,"3500",NA,"6.8","NAC","NAC","728",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4691",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4691
4437,"Nuoergai Sichuan 67",NA,NA,NA,"NAC","","China",33.52,105.39,"3500",NA,"6.8","NAC","NAC","728",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4692",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4692
4438,"Nuoergai Sichuan 68",NA,NA,NA,"NAC","","China",33.52,105.41,"3500",NA,"6.8","NAC","NAC","728",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4693",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4693
4439,"Nvcheng Hunan ",NA,NA,NA,"NAC","","China",25.75,113.75,"1139",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4694",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4694
4440,"Nvcheng Hunan 1",NA,NA,NA,"NAC","","China",25.5,113.78,"510",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4695",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4695
4441,"Pingdu Shandong ",NA,NA,NA,"NAC","","China",37,120,"240",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4696",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4696
4442,"Pingjiang Hunan ",NA,NA,NA,"NAC","","China",28.9,113.8,"1455",NA,"16.8","NAC","NAC","1450",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4697",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4697
4443,"Pingjiang Hunan 1",NA,NA,NA,"NAC","","China",28.78,114.07,"230",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4698",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4698
4444,"Pingle Guangxi ",NA,NA,NA,"NAC","","China",24.3,110.76,"311",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4699",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4699
4445,"Pingnan Fujian ",NA,NA,NA,"NAC","","China",26.9,118.8,"950",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4700",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4700
4446,"Pingnan Guangxi ",NA,NA,NA,"NAC","","China",23.87,110.18,"734",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4701",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4701
4447,"Pingquan Hebei ",NA,NA,NA,"NAC","","China",41,118.6,"982",NA,"9.3","NAC","NAC","540",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4702",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4702
4448,"Pingtang Guizhou ",NA,NA,NA,"NAC","","China",26.02,107.13,"1090",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4703",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4703
4449,"Pingtang Guizhou 1",NA,NA,NA,"NAC","","China",25.72,107.2,"860",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4704",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4704
4450,"Pingtang Guizhou 2",NA,NA,NA,"NAC","","China",25.83,107.32,"750",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4705",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4705
4451,"Pingyi Shandong ",NA,NA,NA,"NAC","","China",35.5,117.9,"800",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4706",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4706
4452,"Pucheng Fujian ",NA,NA,NA,"NAC","","China",28,118.3,"800",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4707",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4707
4453,"Pucheng Fujian 1",NA,NA,NA,"NAC","","China",27.5,118.4,"600",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4708",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4708
4454,"Pucheng Fujian 2",NA,NA,NA,"NAC","","China",27.6,118.5,"571",NA,"18","NAC","NAC","2200",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4709",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4709
4455,"Pucheng Fujian 3",NA,NA,NA,"NAC","","China",27.9,118.5,"700",NA,"18","NAC","NAC","2200",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4710",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4710
4456,"Pucheng Fujian 4",NA,NA,NA,"NAC","","China",28,118.5,"600",NA,"18","NAC","NAC","2200",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4711",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4711
4457,"Puer Yunan ",NA,NA,NA,"NAC","","China",23.12,100.51,"900",NA,"15.5","NAC","NAC","1400",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4712",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4712
4458,"Qidong Hunan ",NA,NA,NA,"NAC","","China",26.87,109.63,"270",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4713",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4713
4459,"Qinghou Liaoning ",NA,NA,NA,"NAC","","China",41.9,125.1,"400",NA,"NAC","NAC","NAC","NAC",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4714",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4714
4460,"Qinglong Hebei ",NA,NA,NA,"NAC","","China",40.5,118.7,"1167",NA,"9.3","NAC","NAC","540",NA,"","NaN","NaN","NaN","",NA,NA,"GROA site.id #4715",NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",NA,NA,NA,NA,NA,TRUE,4715
