"history.ID","sites.sitename","plot.name","plot.area","event.sequence","date","date.loc","hist.cat","hist.type","est.regrowth.assumed.same.year","level","units","percent.mortality","hist.notes","plothistory.ID.v1","X","NEW_RECORD","GROA.site.ID","GROA.plot.ID"
8376.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 27","0.02",3,"2001",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2969
8377.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 28","0.02",1,"2001",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2970
8377.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 28","0.02",2,"2001",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2970
8377.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2001 28","0.02",3,"2001",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2970
8378.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 10","0.02",1,"2000",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2971
8378.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 10","0.02",2,"2000",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2971
8378.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 10","0.02",3,"2000",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2971
8379.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 11","0.02",1,"2000",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2972
8379.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 11","0.02",2,"2000",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2972
8379.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 11","0.02",3,"2000",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2972
8380.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 12","0.02",1,"2000",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2973
8380.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 12","0.02",2,"2000",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2973
8380.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 12","0.02",3,"2000",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2973
8381.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 13","0.02",1,"2000",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2974
8381.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 13","0.02",2,"2000",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2974
8381.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 13","0.02",3,"2000",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2974
8382.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 14","0.02",1,"2000",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2975
8382.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 14","0.02",2,"2000",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2975
8382.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 14","0.02",3,"2000",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2975
8383.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 15","0.02",1,"2000",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2976
8383.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 15","0.02",2,"2000",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2976
8383.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 15","0.02",3,"2000",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2976
8384.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 16","0.02",1,"2000",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2977
8384.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 16","0.02",2,"2000",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2977
8384.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 16","0.02",3,"2000",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2977
8385.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 17","0.02",1,"2000",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2978
8385.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 17","0.02",2,"2000",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2978
8385.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 17","0.02",3,"2000",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2978
8386.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 18","0.02",1,"2000",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2979
8386.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 18","0.02",2,"2000",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2979
8386.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 18","0.02",3,"2000",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2979
8387.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 19","0.02",1,"2000",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2980
8387.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 19","0.02",2,"2000",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2980
8387.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 19","0.02",3,"2000",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2980
8388.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 20","0.02",1,"2000",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2981
8388.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 20","0.02",2,"2000",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2981
8388.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 20","0.02",3,"2000",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2981
8389.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 21","0.02",1,"2000",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2982
8389.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 21","0.02",2,"2000",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2982
8389.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 21","0.02",3,"2000",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2982
8390.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 22","0.02",1,"2000",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2983
8390.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 22","0.02",2,"2000",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2983
8390.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 22","0.02",3,"2000",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2983
8391.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 23","0.02",1,"2000",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2984
8391.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 23","0.02",2,"2000",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2984
8391.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 23","0.02",3,"2000",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2984
8392.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 24","0.02",1,"2000",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2985
8392.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 24","0.02",2,"2000",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2985
8392.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 24","0.02",3,"2000",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2985
8393.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 25","0.02",1,"2000",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2986
8393.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 25","0.02",2,"2000",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2986
8393.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 25","0.02",3,"2000",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2986
8394.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 26","0.02",1,"2000",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2987
8394.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 26","0.02",2,"2000",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2987
8394.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 2000 26","0.02",3,"2000",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2987
8395.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 14","0.02",1,"1999",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2988
8395.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 14","0.02",2,"1999",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2988
8395.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 14","0.02",3,"1999",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2988
8396.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 15","0.02",1,"1999",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2989
8396.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 15","0.02",2,"1999",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2989
8396.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 15","0.02",3,"1999",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2989
8397.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 16","0.02",1,"1999",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2990
8397.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 16","0.02",2,"1999",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2990
8397.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 16","0.02",3,"1999",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2990
8398.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 17","0.02",1,"1999",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2991
8398.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 17","0.02",2,"1999",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2991
8398.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 17","0.02",3,"1999",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2991
8399.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 18","0.02",1,"1999",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2992
8399.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 18","0.02",2,"1999",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2992
8399.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 18","0.02",3,"1999",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2992
8400.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 19","0.02",1,"1999",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2993
8400.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 19","0.02",2,"1999",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2993
8400.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 19","0.02",3,"1999",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2993
8401.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 20","0.02",1,"1999",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2994
8401.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 20","0.02",2,"1999",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2994
8401.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 20","0.02",3,"1999",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2994
8402.01,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 21","0.02",1,"1999",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2995
8402.02,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 21","0.02",2,"1999",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2995
8402.03,"Yucatán","regrowth stand regenerating via spontaneous natural regeneration established around 1999 21","0.02",3,"1999",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2995
